tree_idx,N,seed_theta,seed_Y,var_name,est,sd,bias,cover
4,100,8,3,Sigma_4,0.536746321217879,0.187275017175276,0.176746321217879,TRUE
4,100,8,3,Sigma_5,0.595048990636585,0.222588408488345,0.235048990636585,TRUE
4,100,8,3,Sigma_6,5.6227419360008,1.69733840586652,1.6227419360008,TRUE
4,100,8,3,Sigma_7,3.74384165333483,1.10843085729856,-0.25615834666517,TRUE
4,100,8,4,Sigma_1,1.01669659824475,0.38402560281792,0.656696598244754,FALSE
4,100,8,4,Sigma_2,0.524335074052923,0.19098147002557,0.164335074052923,TRUE
4,100,8,4,Sigma_3,0.822773060226022,0.286875904711285,0.462773060226022,FALSE
4,100,8,4,Sigma_4,0.591290953165946,0.215759371007998,0.231290953165946,TRUE
4,100,8,4,Sigma_5,0.833155412025807,0.320331887441385,0.473155412025807,FALSE
4,100,8,4,Sigma_6,6.30858759507966,2.10840952886195,2.30858759507966,TRUE
4,100,8,4,Sigma_7,4.16146032265294,1.16570111604129,0.161460322652937,TRUE
4,100,8,5,Sigma_1,0.698613762580954,0.261158181732911,0.338613762580954,TRUE
4,100,8,5,Sigma_2,0.530589642281282,0.196884534732002,0.170589642281282,TRUE
4,100,8,5,Sigma_3,0.811346852301179,0.281524294144888,0.451346852301179,FALSE
4,100,8,5,Sigma_4,0.591201483034029,0.21378779727738,0.231201483034029,TRUE
4,100,8,5,Sigma_5,0.552256739003485,0.214117757470958,0.192256739003485,TRUE
4,100,8,5,Sigma_6,4.47046090245749,1.30521008379045,0.470460902457487,TRUE
4,100,8,5,Sigma_7,4.09419887636631,1.23361805023397,0.0941988763663133,TRUE
1,100,9,1,Sigma_1,0.527242908768998,0.157694800217896,0.167242908768998,TRUE
1,100,9,1,Sigma_2,0.324619779015904,0.102564607442869,-0.0353802209840958,TRUE
1,100,9,1,Sigma_3,0.431424199786496,0.134389260298063,0.0714241997864965,TRUE
1,100,9,1,Sigma_4,0.441888740558749,0.140840695326826,0.0818887405587487,TRUE
1,100,9,1,Sigma_5,0.426787590965123,0.130296942144691,0.0667875909651232,TRUE
1,100,9,1,Sigma_6,4.2367858912197,1.10931928042995,0.2367858912197,TRUE
1,100,9,1,Sigma_7,5.01088087672746,1.3973842881084,1.01088087672746,TRUE
1,100,9,2,Sigma_1,0.657505716151944,0.211119850068134,0.297505716151944,TRUE
1,100,9,2,Sigma_2,0.341945000975766,0.107913685976918,-0.018054999024234,TRUE
1,100,9,2,Sigma_3,0.445361868740809,0.136873015482493,0.085361868740809,TRUE
1,100,9,2,Sigma_4,0.487084590671593,0.160118713161238,0.127084590671593,TRUE
1,100,9,2,Sigma_5,0.305866450411121,0.0918957560370856,-0.0541335495888791,TRUE
1,100,9,2,Sigma_6,4.63687701060173,1.18234873122563,0.636877010601734,TRUE
1,100,9,2,Sigma_7,5.09536819447484,1.267788852825,1.09536819447484,TRUE
1,100,9,3,Sigma_1,0.517529211912999,0.167309879272638,0.157529211913,TRUE
1,100,9,3,Sigma_2,0.462875268906605,0.146796057779169,0.102875268906605,TRUE
1,100,9,3,Sigma_3,0.513198744483189,0.16188392423229,0.153198744483189,TRUE
1,100,9,3,Sigma_4,0.448546924062865,0.138946940384419,0.0885469240628646,TRUE
1,100,9,3,Sigma_5,0.370757467357147,0.112415407598865,0.0107574673571471,TRUE
1,100,9,3,Sigma_6,4.01644916967326,1.00724219637705,0.01644916967326,TRUE
1,100,9,3,Sigma_7,4.78882162273375,1.24986885421979,0.78882162273375,TRUE
1,100,9,4,Sigma_1,0.563676078320005,0.173593463316274,0.203676078320005,TRUE
1,100,9,4,Sigma_2,0.294410451297121,0.0866629023594344,-0.0655895487028785,TRUE
1,100,9,4,Sigma_3,0.472135565592886,0.145784033330368,0.112135565592887,TRUE
1,100,9,4,Sigma_4,0.394536806915127,0.124004730084527,0.0345368069151271,TRUE
1,100,9,4,Sigma_5,0.406962727612109,0.124400887920483,0.0469627276121088,TRUE
1,100,9,4,Sigma_6,4.9222027327103,1.24246513656423,0.922202732710296,TRUE
1,100,9,4,Sigma_7,7.346540626635,1.93738696784751,3.346540626635,FALSE
1,100,9,5,Sigma_1,0.496142230320754,0.154135646077352,0.136142230320754,TRUE
1,100,9,5,Sigma_2,0.346862953085922,0.105021356124694,-0.0131370469140784,TRUE
1,100,9,5,Sigma_3,0.715850517753103,0.227211821050588,0.355850517753103,FALSE
1,100,9,5,Sigma_4,0.450726892693335,0.142887999188826,0.0907268926933353,TRUE
1,100,9,5,Sigma_5,0.393936367816209,0.123412848427698,0.0339363678162095,TRUE
1,100,9,5,Sigma_6,4.41616577805028,1.1554610587806,0.416165778050282,TRUE
1,100,9,5,Sigma_7,5.62214470905888,1.50018886356437,1.62214470905888,TRUE
2,100,9,1,Sigma_1,0.48436320548408,0.153216369310937,0.12436320548408,TRUE
2,100,9,1,Sigma_2,0.354100275369961,0.112500808421721,-0.00589972463003857,TRUE
2,100,9,1,Sigma_3,0.459417602443744,0.151291207187854,0.0994176024437445,TRUE
2,100,9,1,Sigma_4,0.423082396393384,0.146340958646672,0.0630823963933836,TRUE
2,100,9,1,Sigma_5,0.508340159505731,0.17225432447367,0.148340159505731,TRUE
2,100,9,1,Sigma_6,4.39373531051289,1.13703529188203,0.393735310512887,TRUE
2,100,9,1,Sigma_7,4.98643751366171,1.45702366678602,0.986437513661713,TRUE
2,100,9,2,Sigma_1,0.637740107252457,0.217736277579255,0.277740107252457,TRUE
2,100,9,2,Sigma_2,0.351712251255839,0.113213424025376,-0.00828774874416066,TRUE
2,100,9,2,Sigma_3,0.468064932653322,0.155310209923015,0.108064932653322,TRUE
2,100,9,2,Sigma_4,0.430854568620587,0.140216363569105,0.0708545686205868,TRUE
2,100,9,2,Sigma_5,0.324744381632375,0.104091760632244,-0.0352556183676247,TRUE
2,100,9,2,Sigma_6,4.17171031690783,1.06955436114619,0.171710316907832,TRUE
2,100,9,2,Sigma_7,4.57385381095889,1.20648751521725,0.573853810958891,TRUE
2,100,9,3,Sigma_1,0.546352582867163,0.173163737553726,0.186352582867163,TRUE
2,100,9,3,Sigma_2,0.513624504334922,0.176268813508738,0.153624504334922,TRUE
2,100,9,3,Sigma_3,0.541435911811979,0.176483577932673,0.181435911811979,TRUE
2,100,9,3,Sigma_4,0.450045341399033,0.149247805098235,0.0900453413990333,TRUE
2,100,9,3,Sigma_5,0.432424046828793,0.138106485108575,0.0724240468287932,TRUE
2,100,9,3,Sigma_6,4.94793794375079,1.39085804533107,0.947937943750793,TRUE
2,100,9,3,Sigma_7,4.20797708731389,1.1121250335535,0.207977087313892,TRUE
2,100,9,4,Sigma_1,0.601055092376769,0.197753710465923,0.241055092376769,TRUE
2,100,9,4,Sigma_2,0.333141179196476,0.104356165239738,-0.0268588208035239,TRUE
2,100,9,4,Sigma_3,0.478114061819588,0.152715840001208,0.118114061819588,TRUE
2,100,9,4,Sigma_4,0.392927757105113,0.130469357118082,0.0329277571051132,TRUE
2,100,9,4,Sigma_5,0.461734439140191,0.145622931652009,0.101734439140191,TRUE
2,100,9,4,Sigma_6,5.76891903069634,1.67839504345471,1.76891903069634,TRUE
2,100,9,4,Sigma_7,7.58652193177959,2.17505577756661,3.58652193177959,FALSE
2,100,9,5,Sigma_1,0.571043177651015,0.210600370126852,0.211043177651015,TRUE
2,100,9,5,Sigma_2,0.440806638638335,0.158361558954681,0.0808066386383354,TRUE
2,100,9,5,Sigma_3,0.749956868037357,0.287080955113525,0.389956868037357,FALSE
2,100,9,5,Sigma_4,0.346975757755873,0.124905238453842,-0.0130242422441274,TRUE
2,100,9,5,Sigma_5,0.325271167408095,0.108987877134482,-0.034728832591905,TRUE
2,100,9,5,Sigma_6,4.98791989295467,1.55042279147131,0.987919892954669,TRUE
2,100,9,5,Sigma_7,3.29139202098214,0.912722981280149,-0.708607979017863,TRUE
3,100,9,1,Sigma_1,0.555832619176402,0.18878343332975,0.195832619176402,TRUE
3,100,9,1,Sigma_2,0.429238869829254,0.140855476525131,0.0692388698292539,TRUE
3,100,9,1,Sigma_3,0.498124391231979,0.170163197407593,0.138124391231979,TRUE
3,100,9,1,Sigma_4,0.457431176796923,0.165107363999848,0.0974311767969235,TRUE
3,100,9,1,Sigma_5,0.501508797976481,0.167629497785178,0.141508797976481,TRUE
3,100,9,1,Sigma_6,4.90683316188883,1.38909678689642,0.906833161888827,TRUE
3,100,9,1,Sigma_7,3.97945808229992,1.1742222894302,-0.0205419177000805,TRUE
3,100,9,2,Sigma_1,0.775352887983639,0.258111298666024,0.415352887983639,FALSE
3,100,9,2,Sigma_2,0.505824251927591,0.169375725625526,0.145824251927591,TRUE
3,100,9,2,Sigma_3,0.53315322877624,0.177618201244976,0.17315322877624,TRUE
3,100,9,2,Sigma_4,0.484794164758129,0.160188239168143,0.124794164758129,TRUE
3,100,9,2,Sigma_5,0.36332054897964,0.11781017229218,0.00332054897964018,TRUE
3,100,9,2,Sigma_6,3.35508949108281,0.884978653746327,-0.644910508917192,TRUE
3,100,9,2,Sigma_7,4.27940836712033,1.14943572908798,0.279408367120328,TRUE
3,100,9,3,Sigma_1,0.654697566960583,0.221374419880507,0.294697566960583,TRUE
3,100,9,3,Sigma_2,0.666933161293632,0.230349353318947,0.306933161293632,TRUE
3,100,9,3,Sigma_3,0.611009762317972,0.212261814240467,0.251009762317972,TRUE
3,100,9,3,Sigma_4,0.420789829424297,0.14704270008358,0.0607898294242972,TRUE
3,100,9,3,Sigma_5,0.442868335641537,0.146267569611355,0.0828683356415369,TRUE
3,100,9,3,Sigma_6,4.56366300556646,1.33799160619688,0.563663005566457,TRUE
3,100,9,3,Sigma_7,3.58604941462122,1.0080028330802,-0.413950585378785,TRUE
3,100,9,4,Sigma_1,0.689627117641412,0.23573571471229,0.329627117641412,TRUE
3,100,9,4,Sigma_2,0.351800505630997,0.114881342469154,-0.00819949436900308,TRUE
3,100,9,4,Sigma_3,0.558269930609072,0.187770733537544,0.198269930609072,TRUE
3,100,9,4,Sigma_4,0.403154509802466,0.137576856467693,0.043154509802466,TRUE
3,100,9,4,Sigma_5,0.56024089804257,0.185070852648673,0.20024089804257,TRUE
3,100,9,4,Sigma_6,4.62623611334111,1.26703898631096,0.626236113341108,TRUE
3,100,9,4,Sigma_7,5.30168918347787,1.46863646166327,1.30168918347787,TRUE
3,100,9,5,Sigma_1,0.555268838331849,0.176731316975497,0.195268838331849,TRUE
3,100,9,5,Sigma_2,0.45987273698097,0.147824409379243,0.0998727369809698,TRUE
3,100,9,5,Sigma_3,0.680243261264872,0.225633689419815,0.320243261264872,FALSE
3,100,9,5,Sigma_4,0.485871186943164,0.180146664493805,0.125871186943164,TRUE
3,100,9,5,Sigma_5,0.46884568635664,0.161670925778587,0.10884568635664,TRUE
3,100,9,5,Sigma_6,4.07813143475916,1.12002342840382,0.0781314347591646,TRUE
3,100,9,5,Sigma_7,4.25210687235175,1.17336612477305,0.252106872351749,TRUE
4,100,9,1,Sigma_1,0.5612820792812,0.216670435200734,0.2012820792812,TRUE
4,100,9,1,Sigma_2,0.484596721082275,0.173408258782249,0.124596721082275,TRUE
4,100,9,1,Sigma_3,0.534448587676599,0.196342138610268,0.174448587676599,TRUE
4,100,9,1,Sigma_4,0.489604614624075,0.190102404659996,0.129604614624075,TRUE
4,100,9,1,Sigma_5,0.622534658318696,0.233955513934731,0.262534658318696,TRUE
4,100,9,1,Sigma_6,5.93357691337559,2.0297333767497,1.93357691337559,TRUE
4,100,9,1,Sigma_7,4.14650929239454,1.37233148792672,0.146509292394543,TRUE
4,100,9,2,Sigma_1,0.64696627773479,0.238762603642918,0.28696627773479,TRUE
4,100,9,2,Sigma_2,0.428687877261226,0.145444563234379,0.0686878772612262,TRUE
4,100,9,2,Sigma_3,0.493671970633328,0.16470194734136,0.133671970633328,TRUE
4,100,9,2,Sigma_4,0.456475456009991,0.160298817653724,0.0964754560099906,TRUE
4,100,9,2,Sigma_5,0.419391379706121,0.143577027335486,0.0593913797061207,TRUE
4,100,9,2,Sigma_6,3.52771743112289,0.983073709276552,-0.472282568877113,TRUE
4,100,9,2,Sigma_7,4.69078528635713,1.33546146549061,0.690785286357131,TRUE
4,100,9,3,Sigma_1,0.425115856759249,0.163206309655418,0.0651158567592492,TRUE
4,100,9,3,Sigma_2,0.593864517002661,0.221865076490542,0.233864517002661,TRUE
4,100,9,3,Sigma_3,0.659890596553288,0.239503463375577,0.299890596553288,TRUE
4,100,9,3,Sigma_4,0.434235909695191,0.16338101146238,0.0742359096951913,TRUE
4,100,9,3,Sigma_5,0.477051875111094,0.165925438573369,0.117051875111094,TRUE
4,100,9,3,Sigma_6,5.20009902040217,1.54523745949464,1.20009902040217,TRUE
4,100,9,3,Sigma_7,4.62511101375269,1.49336684708346,0.625111013752688,TRUE
4,100,9,4,Sigma_1,0.505736372378368,0.186096462876962,0.145736372378368,TRUE
4,100,9,4,Sigma_2,0.442867466816069,0.158455934612484,0.0828674668160694,TRUE
4,100,9,4,Sigma_3,0.593541010649067,0.209481958749719,0.233541010649067,TRUE
4,100,9,4,Sigma_4,0.390252241437825,0.13306172344232,0.0302522414378251,TRUE
4,100,9,4,Sigma_5,0.515950611571956,0.17886915324881,0.155950611571956,TRUE
4,100,9,4,Sigma_6,5.86949946476025,1.77736968058194,1.86949946476025,TRUE
4,100,9,4,Sigma_7,4.94321404757127,1.53598733221192,0.943214047571272,TRUE
4,100,9,5,Sigma_1,0.442564542424712,0.160346490493274,0.0825645424247122,TRUE
4,100,9,5,Sigma_2,0.471271537486961,0.173056922091179,0.111271537486961,TRUE
4,100,9,5,Sigma_3,0.821365339153106,0.313014972400361,0.461365339153106,FALSE
4,100,9,5,Sigma_4,0.412178245573437,0.161443861495047,0.0521782455734366,TRUE
4,100,9,5,Sigma_5,0.409752436751045,0.139589796848698,0.0497524367510445,TRUE
4,100,9,5,Sigma_6,5.26377211968491,1.69960120086415,1.26377211968491,TRUE
4,100,9,5,Sigma_7,4.81188659751457,1.44741342366762,0.811886597514572,TRUE
1,100,10,1,Sigma_1,0.363507207542347,0.115522093288936,0.00350720754234701,TRUE
1,100,10,1,Sigma_2,0.462587656022751,0.146604080009542,0.102587656022751,TRUE
1,100,10,1,Sigma_3,0.637253363674733,0.20406843613422,0.277253363674733,TRUE
1,100,10,1,Sigma_4,0.395501860480184,0.125068441784084,0.0355018604801838,TRUE
1,100,10,1,Sigma_5,0.556484301706674,0.17220869139027,0.196484301706674,TRUE
1,100,10,1,Sigma_6,2.55316335189646,0.626436091857375,-1.44683664810354,TRUE
1,100,10,1,Sigma_7,3.99608145372581,1.02373200257741,-0.00391854627418597,TRUE
1,100,10,2,Sigma_1,0.344125422006868,0.107413858548678,-0.0158745779931323,TRUE
1,100,10,2,Sigma_2,0.491658707212628,0.154687400174732,0.131658707212628,TRUE
1,100,10,2,Sigma_3,0.493052589341859,0.155149131398453,0.133052589341859,TRUE
1,100,10,2,Sigma_4,0.511489870132837,0.157840604359166,0.151489870132837,TRUE
1,100,10,2,Sigma_5,0.466617845556627,0.142460051581756,0.106617845556627,TRUE
1,100,10,2,Sigma_6,3.18424865229825,0.844329857596223,-0.81575134770175,TRUE
1,100,10,2,Sigma_7,4.67310364990732,1.21886359518698,0.673103649907319,TRUE
1,100,10,3,Sigma_1,0.383882452931041,0.11778262436142,0.0238824529310405,TRUE
1,100,10,3,Sigma_2,0.510462022793044,0.163665241565087,0.150462022793044,TRUE
1,100,10,3,Sigma_3,0.629407085487768,0.193270468731494,0.269407085487768,TRUE
1,100,10,3,Sigma_4,0.505098815937476,0.156016601550556,0.145098815937476,TRUE
1,100,10,3,Sigma_5,0.46654492618869,0.142986325684325,0.10654492618869,TRUE
1,100,10,3,Sigma_6,3.49554092405156,0.898334488072096,-0.504459075948445,TRUE
1,100,10,3,Sigma_7,4.71663871262403,1.32344195540588,0.716638712624031,TRUE
1,100,10,4,Sigma_1,0.460705100567281,0.144783945656533,0.100705100567281,TRUE
1,100,10,4,Sigma_2,0.431151393003263,0.131498226023495,0.0711513930032632,TRUE
1,100,10,4,Sigma_3,0.62802744715366,0.185744867304582,0.26802744715366,TRUE
1,100,10,4,Sigma_4,0.403956171251373,0.126462382489558,0.0439561712513735,TRUE
1,100,10,4,Sigma_5,0.565982615803032,0.177339030715516,0.205982615803032,TRUE
1,100,10,4,Sigma_6,4.01365323653007,0.978729260094701,0.0136532365300663,TRUE
1,100,10,4,Sigma_7,5.30949957273398,1.39873644994326,1.30949957273398,TRUE
1,100,10,5,Sigma_1,0.370919150057011,0.116028544639257,0.0109191500570111,TRUE
1,100,10,5,Sigma_2,0.394037599649398,0.126246097216018,0.0340375996493985,TRUE
1,100,10,5,Sigma_3,0.928974058994975,0.310272285852467,0.568974058994975,FALSE
1,100,10,5,Sigma_4,0.468975708386414,0.1441793220923,0.108975708386414,TRUE
1,100,10,5,Sigma_5,0.48321991836975,0.154408791829935,0.12321991836975,TRUE
1,100,10,5,Sigma_6,3.02934085713005,0.76435655860044,-0.970659142869954,TRUE
1,100,10,5,Sigma_7,5.41623078015551,1.62748383639079,1.41623078015551,TRUE
2,100,10,1,Sigma_1,0.376824892648842,0.116723940571591,0.0168248926488423,TRUE
2,100,10,1,Sigma_2,0.4829194916009,0.153409901139876,0.1229194916009,TRUE
2,100,10,1,Sigma_3,0.610301182400026,0.193609893800021,0.250301182400026,TRUE
2,100,10,1,Sigma_4,0.389112610341897,0.122912416046421,0.0291126103418967,TRUE
2,100,10,1,Sigma_5,0.54116273862402,0.169004936165081,0.18116273862402,TRUE
2,100,10,1,Sigma_6,2.40821435303035,0.630533864017552,-1.59178564696965,FALSE
2,100,10,1,Sigma_7,3.90481803191044,1.01171714479571,-0.0951819680895603,TRUE
2,100,10,2,Sigma_1,0.364993609409271,0.1144086128515,0.00499360940927129,TRUE
2,100,10,2,Sigma_2,0.52238947116484,0.168104761434616,0.16238947116484,TRUE
2,100,10,2,Sigma_3,0.474616336614495,0.148084980319772,0.114616336614495,TRUE
2,100,10,2,Sigma_4,0.438472662110947,0.140083696979255,0.0784726621109471,TRUE
2,100,10,2,Sigma_5,0.421554541677325,0.131936271020853,0.061554541677325,TRUE
2,100,10,2,Sigma_6,2.54784579002826,0.700269607916382,-1.45215420997174,TRUE
2,100,10,2,Sigma_7,4.28454257642648,1.20657590159958,0.284542576426481,TRUE
2,100,10,3,Sigma_1,0.395767923321935,0.128027491985152,0.035767923321935,TRUE
2,100,10,3,Sigma_2,0.491999910745859,0.160229199988395,0.131999910745859,TRUE
2,100,10,3,Sigma_3,0.708206967933336,0.22503772274993,0.348206967933336,FALSE
2,100,10,3,Sigma_4,0.468259526406924,0.14650733408515,0.108259526406924,TRUE
2,100,10,3,Sigma_5,0.473094521068555,0.146866916898266,0.113094521068555,TRUE
2,100,10,3,Sigma_6,3.04107445229692,0.809269782841573,-0.958925547703082,TRUE
2,100,10,3,Sigma_7,4.01066861760267,1.17087277034682,0.010668617602672,TRUE
2,100,10,4,Sigma_1,0.433230875866902,0.140271890306073,0.0732308758669021,TRUE
2,100,10,4,Sigma_2,0.410258708248682,0.126665870610577,0.0502587082486823,TRUE
2,100,10,4,Sigma_3,0.699918750344473,0.215934340496972,0.339918750344473,FALSE
2,100,10,4,Sigma_4,0.378475053595299,0.119793277652526,0.0184750535952986,TRUE
2,100,10,4,Sigma_5,0.561109250477398,0.176572136246526,0.201109250477398,TRUE
2,100,10,4,Sigma_6,3.0852012189319,0.830868468458826,-0.914798781068097,TRUE
2,100,10,4,Sigma_7,5.31886169186207,1.41605221437897,1.31886169186207,TRUE
2,100,10,5,Sigma_1,0.385718789748366,0.121039458448943,0.0257187897483656,TRUE
2,100,10,5,Sigma_2,0.38725167114428,0.123821669996021,0.0272516711442801,TRUE
2,100,10,5,Sigma_3,0.781289660911271,0.257394984314,0.421289660911271,FALSE
2,100,10,5,Sigma_4,0.439290773574749,0.142275499983555,0.0792907735747486,TRUE
2,100,10,5,Sigma_5,0.531221471872834,0.173615896067692,0.171221471872834,TRUE
2,100,10,5,Sigma_6,2.61376537158304,0.720399317861586,-1.38623462841696,TRUE
2,100,10,5,Sigma_7,4.86727440421527,1.44856787406447,0.867274404215271,TRUE
3,100,10,1,Sigma_1,0.426225477819236,0.13742863411286,0.0662254778192363,TRUE
3,100,10,1,Sigma_2,0.48168581551657,0.16900665813518,0.12168581551657,TRUE
3,100,10,1,Sigma_3,0.623886844707886,0.199036906847686,0.263886844707886,TRUE
3,100,10,1,Sigma_4,0.491713224379211,0.16652818861492,0.131713224379211,TRUE
3,100,10,1,Sigma_5,0.607174939160656,0.206986882487813,0.247174939160656,TRUE
3,100,10,1,Sigma_6,2.350469250227,0.664924118972422,-1.649530749773,FALSE
3,100,10,1,Sigma_7,3.23135188588739,0.902208438592888,-0.768648114112612,TRUE
3,100,10,2,Sigma_1,0.411614717383971,0.132371866255158,0.0516147173839708,TRUE
3,100,10,2,Sigma_2,0.508806109152892,0.175569772851815,0.148806109152892,TRUE
3,100,10,2,Sigma_3,0.470390543652727,0.161268910116021,0.110390543652727,TRUE
3,100,10,2,Sigma_4,0.52642624333839,0.174740866419012,0.16642624333839,TRUE
3,100,10,2,Sigma_5,0.462035022960586,0.14825817720264,0.102035022960586,TRUE
3,100,10,2,Sigma_6,2.87780363937811,0.78171094303443,-1.12219636062189,TRUE
3,100,10,2,Sigma_7,3.03682702249387,0.856516641980997,-0.963172977506135,TRUE
3,100,10,3,Sigma_1,0.437155603375564,0.151328097342615,0.0771556033755637,TRUE
3,100,10,3,Sigma_2,0.496734273400523,0.164951179537341,0.136734273400523,TRUE
3,100,10,3,Sigma_3,0.586895755762096,0.194462340367109,0.226895755762096,TRUE
3,100,10,3,Sigma_4,0.475823976915438,0.159327069852617,0.115823976915438,TRUE
3,100,10,3,Sigma_5,0.570857368533163,0.197933756105176,0.210857368533163,TRUE
3,100,10,3,Sigma_6,3.66351202310942,1.15171002821699,-0.33648797689058,TRUE
3,100,10,3,Sigma_7,3.06147880228348,0.845583229473922,-0.938521197716523,TRUE
3,100,10,4,Sigma_1,0.527481531570158,0.197172329092741,0.167481531570158,TRUE
3,100,10,4,Sigma_2,0.508661901392257,0.190047204768798,0.148661901392257,TRUE
3,100,10,4,Sigma_3,0.654607815124084,0.224710453190896,0.294607815124084,TRUE
3,100,10,4,Sigma_4,0.411995219973246,0.143069136226311,0.0519952199732456,TRUE
3,100,10,4,Sigma_5,0.609759147815948,0.217093082948447,0.249759147815948,TRUE
3,100,10,4,Sigma_6,3.41925164772512,1.05021673328763,-0.580748352274878,TRUE
3,100,10,4,Sigma_7,3.5122192896292,1.02697416576228,-0.4877807103708,TRUE
3,100,10,5,Sigma_1,0.400877011400423,0.128869590944889,0.0408770114004227,TRUE
3,100,10,5,Sigma_2,0.38634160766927,0.128861928235331,0.0263416076692699,TRUE
3,100,10,5,Sigma_3,0.94680644313905,0.331879966041153,0.58680644313905,FALSE
3,100,10,5,Sigma_4,0.509904835864524,0.175394534459651,0.149904835864524,TRUE
3,100,10,5,Sigma_5,0.50940781032035,0.165146866600036,0.14940781032035,TRUE
3,100,10,5,Sigma_6,2.79050418837157,0.742240972055392,-1.20949581162843,TRUE
3,100,10,5,Sigma_7,3.63675088632628,0.962871788881741,-0.363249113673718,TRUE
4,100,10,1,Sigma_1,0.392133201920332,0.128291047766199,0.0321332019203316,TRUE
4,100,10,1,Sigma_2,0.46810507629542,0.160687730031675,0.10810507629542,TRUE
4,100,10,1,Sigma_3,0.646246684120572,0.212951190430738,0.286246684120572,TRUE
4,100,10,1,Sigma_4,0.441881324441864,0.151373415876634,0.0818813244418639,TRUE
4,100,10,1,Sigma_5,0.605554439939329,0.211908926542415,0.245554439939329,TRUE
4,100,10,1,Sigma_6,2.56942148888009,0.784269783080903,-1.43057851111991,TRUE
4,100,10,1,Sigma_7,3.45164651757683,0.938314414105251,-0.548353482423169,TRUE
4,100,10,2,Sigma_1,0.438072157355323,0.158366682492605,0.0780721573553227,TRUE
4,100,10,2,Sigma_2,0.553997259521498,0.207887305492552,0.193997259521498,TRUE
4,100,10,2,Sigma_3,0.571771455211918,0.210797211995591,0.211771455211918,TRUE
4,100,10,2,Sigma_4,0.528781002183347,0.193124482753652,0.168781002183347,TRUE
4,100,10,2,Sigma_5,0.460063760734251,0.162464911452902,0.100063760734251,TRUE
4,100,10,2,Sigma_6,2.0277570173599,0.629870772365451,-1.9722429826401,FALSE
4,100,10,2,Sigma_7,3.13701142647468,1.0961069932405,-0.862988573525318,TRUE
4,100,10,3,Sigma_1,0.41207122165994,0.139647087048854,0.0520712216599399,TRUE
4,100,10,3,Sigma_2,0.557892322258306,0.203056801660781,0.197892322258306,TRUE
4,100,10,3,Sigma_3,0.729125882025225,0.243554080966074,0.369125882025225,FALSE
4,100,10,3,Sigma_4,0.551234391668264,0.201225211394547,0.191234391668264,TRUE
4,100,10,3,Sigma_5,0.485502030760137,0.167242849197258,0.125502030760137,TRUE
4,100,10,3,Sigma_6,2.62167112412182,0.775616775573053,-1.37832887587818,TRUE
4,100,10,3,Sigma_7,3.37787717337662,1.0072311581023,-0.622122826623382,TRUE
4,100,10,4,Sigma_1,0.45825428662547,0.156929213280909,0.0982542866254704,TRUE
4,100,10,4,Sigma_2,0.465021048971994,0.1643030570235,0.105021048971994,TRUE
4,100,10,4,Sigma_3,0.726703384676956,0.249672655802249,0.366703384676957,FALSE
4,100,10,4,Sigma_4,0.452052244292877,0.153915079906823,0.0920522442928774,TRUE
4,100,10,4,Sigma_5,0.503618137837348,0.167241148104342,0.143618137837348,TRUE
4,100,10,4,Sigma_6,2.99251142638251,0.856333531486105,-1.00748857361749,TRUE
4,100,10,4,Sigma_7,4.75513972959212,1.34523483177339,0.75513972959212,TRUE
4,100,10,5,Sigma_1,0.416203427914637,0.136077382799247,0.0562034279146369,TRUE
4,100,10,5,Sigma_2,0.457014251905458,0.160021963374087,0.0970142519054576,TRUE
4,100,10,5,Sigma_3,0.831938603808506,0.284625601552642,0.471938603808506,FALSE
4,100,10,5,Sigma_4,0.527332032599828,0.194887103505983,0.167332032599828,TRUE
4,100,10,5,Sigma_5,0.563770742858068,0.196709550882693,0.203770742858068,TRUE
4,100,10,5,Sigma_6,2.16942398923402,0.660937998063456,-1.83057601076598,FALSE
4,100,10,5,Sigma_7,5.19713298958944,1.61619731356816,1.19713298958944,TRUE
1,100,11,1,Sigma_1,0.474433596110233,0.142288373784155,0.114433596110233,TRUE
1,100,11,1,Sigma_2,0.557877521405977,0.175173690556673,0.197877521405977,TRUE
1,100,11,1,Sigma_3,0.430054156880172,0.136326736117457,0.0700541568801725,TRUE
1,100,11,1,Sigma_4,0.454277439369126,0.143810846560013,0.0942774393691262,TRUE
1,100,11,1,Sigma_5,0.66915692290841,0.205591438635207,0.30915692290841,TRUE
1,100,11,1,Sigma_6,3.32279651618789,0.814919735901546,-0.677203483812113,TRUE
1,100,11,1,Sigma_7,2.84994339462025,0.674543892779394,-1.15005660537975,TRUE
1,100,11,2,Sigma_1,0.665335496394954,0.208357127265968,0.305335496394954,TRUE
1,100,11,2,Sigma_2,0.559843610225306,0.178760481064632,0.199843610225306,TRUE
1,100,11,2,Sigma_3,0.497645153516589,0.151548480590043,0.137645153516589,TRUE
1,100,11,2,Sigma_4,0.467113353730029,0.154375985474674,0.107113353730029,TRUE
1,100,11,2,Sigma_5,0.445305536730353,0.136022915921613,0.0853055367303528,TRUE
1,100,11,2,Sigma_6,3.95543948416074,1.06694634091808,-0.044560515839259,TRUE
1,100,11,2,Sigma_7,3.50906433514326,0.889119386737365,-0.49093566485674,TRUE
1,100,11,3,Sigma_1,0.391765708036267,0.123142132145582,0.0317657080362665,TRUE
1,100,11,3,Sigma_2,0.700119040325053,0.224061945526342,0.340119040325053,FALSE
